link,address,price,beds,bath,date_added,available_date,deposit,furnish_type,property_type,station_1,station_1_dist,station_2,station_2_dist,station_3,station_3_dist
https://www.rightmove.co.uk/properties/149232725#/?channel=RES_LET,"HMO Cecil Street, Glasgow G12 8RN","£3,625 pcm",5,1,17/06/2024,Now,"£3,925",Furnished,Flat,Hillhead Station,0.2 miles,Kelvinbridge Station,0.3 miles,Kelvinhall Station,0.6 miles
https://www.rightmove.co.uk/properties/149231807#/?channel=RES_LET,"173 Finnieston Street, Glasgow, G3 8HD","£1,400 pcm",2,2,17/06/2024,Now,"£1,500",Unfurnished,Apartment,Exhibition Centre Station,0.3 miles,Anderston Station,0.4 miles,Kinning Park Station,0.6 miles
https://www.rightmove.co.uk/properties/149230175#/?channel=RES_LET,"Glasgow Harbour Terraces, Glasgow, G11","£1,140 pcm",1,1,17/06/2024,Ask agent,Ask agent,"Furnished or unfurnished, landlord is flexible",Apartment,Partick Station,0.5 miles,Partick Station,0.5 miles,Govan Station,0.7 miles
https://www.rightmove.co.uk/properties/149230370#/?channel=RES_LET,"Queensborough Gardens, Hyndland","£1,500 pcm",2,1,17/06/2024,Now,"£2,000",Furnished,Flat,Hyndland Station,0.1 miles,Partick Station,0.6 miles,Partick Station,0.6 miles
https://www.rightmove.co.uk/properties/149229752#/?channel=RES_LET,"Glasgow Harbour Terraces, Glasgow, G11","£1,075 pcm",,1,17/06/2024,Ask agent,Ask agent,"Furnished or unfurnished, landlord is flexible",Studio,Partick Station,0.5 miles,Partick Station,0.5 miles,Govan Station,0.7 miles
https://www.rightmove.co.uk/properties/149318909#/?channel=RES_LET,"Candleriggs, Glasgow, G1","£1,165 pcm",,1,18/06/2024,Ask agent,"£1,747",Furnished,Flat,Argyle Street Station,0.2 miles,St. Enoch Station,0.3 miles,High Street (Glasgow) Station,0.3 miles
https://www.rightmove.co.uk/properties/135263489#/?channel=RES_LET,"91 Grovepark Street, Glasgow, G20",£675 pcm,2,1,17/06/2024,05/08/2024,£775,Unfurnished,Flat,St. George's Cross Station,0.3 miles,Kelvinbridge Station,0.5 miles,Cowcaddens Station,0.6 miles
https://www.rightmove.co.uk/properties/66390749#/?channel=RES_LET,"Harvie Street, Glasgow, G51 1BW",£536 pcm,1,1,17/06/2024,12/07/2024,£636,Unfurnished,Flat,Kinning Park Station,0.2 miles,Cessnock Station,0.2 miles,Ibrox Station,0.6 miles
https://www.rightmove.co.uk/properties/114604073#/?channel=RES_LET,"Bowden Drive, Glasgow, G52",£840 pcm,3,,17/06/2024,Ask agent,£840,Unfurnished,Flat,Hillington East Station,0.1 miles,Cardonald Station,0.6 miles,Hillington West Station,0.7 miles
https://www.rightmove.co.uk/properties/148829705#/?channel=RES_LET,"Bowmont Terrace, Flat 2/1, Dowanhill, Glasgow, G12 9LP","£1,850 pcm",2,2,17/06/2024,30/06/2024,"£3,700",Unfurnished,Flat,Hillhead Station,0.2 miles,Kelvinhall Station,0.4 miles,Partick Station,0.6 miles
https://www.rightmove.co.uk/properties/149226182#/?channel=RES_LET,"PLATFORM_, Anderston Quay, Glasgow","£1,309 pcm",,1,17/06/2024,29/06/2024,Ask agent,Furnished,Studio,Anderston Station,0.2 miles,Bridge Street Station,0.5 miles,West Street Station,0.5 miles
https://www.rightmove.co.uk/properties/149226050#/?channel=RES_LET,"PLATFORM_, Anderston Quay, Glasgow","£1,309 pcm",1,1,17/06/2024,Ask agent,Ask agent,Furnished,Flat,Anderston Station,0.2 miles,Bridge Street Station,0.5 miles,West Street Station,0.5 miles
https://www.rightmove.co.uk/properties/149385572#/?channel=RES_LET,"PLATFORM_, Anderston Quay, Glasgow","£1,529 pcm",2,2,17/06/2024,29/06/2024,Ask agent,Unfurnished,Flat,Anderston Station,0.2 miles,Bridge Street Station,0.5 miles,West Street Station,0.5 miles
https://www.rightmove.co.uk/properties/149228042#/?channel=RES_LET,"Alexandra Parade, Glasgow, G31 3BT",£995 pcm,2,1,17/06/2024,Now,"£1,100",Unfurnished,Flat,Alexandra Parade Station,0.1 miles,Duke Street Station,0.3 miles,Bellgrove Station,0.6 miles
https://www.rightmove.co.uk/properties/149225618#/?channel=RES_LET,"PLATFORM_, Anderston Quay, Glasgow","£1,629 pcm",2,2,17/06/2024,29/06/2024,Ask agent,Furnished,Flat,Anderston Station,0.2 miles,Bridge Street Station,0.5 miles,West Street Station,0.5 miles
https://www.rightmove.co.uk/properties/149225528#/?channel=RES_LET,"PLATFORM_, Anderston Quay, Glasgow","£2,519 pcm",3,2,17/06/2024,29/06/2024,Ask agent,Furnished,Flat,Anderston Station,0.2 miles,Bridge Street Station,0.5 miles,West Street Station,0.5 miles
https://www.rightmove.co.uk/properties/149225126#/?channel=RES_LET,"Hamilton Park Avenue, Kelvinbridge, Glasgow, G12","£1,700 pcm",2,1,17/06/2024,01/07/2024,"£1,800",Furnished,Flat,Kelvinbridge Station,0.2 miles,Hillhead Station,0.4 miles,St. George's Cross Station,0.6 miles
https://www.rightmove.co.uk/properties/149224445#/?channel=RES_LET,"1023, 50 Holland Street, Glasgow, G2","£2,050 pcm",2,2,17/06/2024,02/09/2024,Ask agent,Furnished,Apartment,Charing Cross (Glasgow) Station,0.3 miles,Anderston Station,0.3 miles,Cowcaddens Station,0.4 miles
https://www.rightmove.co.uk/properties/148653047#/?channel=RES_LET,"Hathaway Lane, Glasgow, G20",£875 pcm,1,1,17/06/2024,01/07/2024,"£1,000",Furnished,Flat,Hillhead Station,0.8 miles,Kelvinbridge Station,0.8 miles,Gilsochill Station,0.8 miles
https://www.rightmove.co.uk/properties/70484441#/?channel=RES_LET,"Chapman Street, Glasgow, G42",£750 pcm,1,1,17/06/2024,Now,£850,Furnished,Flat,Queens Park (Glasgow) Station,0.1 miles,Pollokshields East Station,0.3 miles,Pollokshields West Station,0.4 miles
https://www.rightmove.co.uk/properties/149219393#/?channel=RES_LET,"Branklyn Court, Glasgow, G13","£1,050 pcm",2,2,17/06/2024,15/07/2024,"£1,050",Unfurnished,Flat,Scotstounhill Station,0.6 miles,Anniesland Station,0.7 miles,Jordanhill Station,0.8 miles
https://www.rightmove.co.uk/properties/149218052#/?channel=RES_LET,2507 Dumbarton Road 0/2 Yoker G14 0PL,£725 pcm,1,1,16/06/2024,Now,Ask agent,Part furnished,Flat,Yoker Station,0.2 miles,Garscadden Station,0.8 miles,Drumry Station,1.0 miles
https://www.rightmove.co.uk/properties/149217302#/?channel=RES_LET,"Wallace Street, Glasgow, G5","£1,950 pcm",3,2,16/06/2024,12/07/2024,"£1,950",Furnished,Flat,West Street Station,0.2 miles,Bridge Street Station,0.3 miles,Shields Road Station,0.5 miles
https://www.rightmove.co.uk/properties/149217101#/?channel=RES_LET,"Gladsmuir Road, Glasgow, G52",£875 pcm,3,,16/06/2024,Ask agent,£875,Unfurnished,Flat,Hillington East Station,0.3 miles,Cardonald Station,0.6 miles,Crookston Station,0.7 miles
https://www.rightmove.co.uk/properties/147789050#/?channel=RES_LET,"Dunmore Lane, Tradeston, Glasgow, G5","£2,495 pcm",3,1,15/06/2024,Now,"£2,495",Furnished,Terraced,Bridge Street Station,0.2 miles,Argyle Street Station,0.4 miles,West Street Station,0.5 miles
https://www.rightmove.co.uk/properties/149210765#/?channel=RES_LET,"906, 50 Holland Street, Glasgow, G2","£1,910 pcm",2,2,15/06/2024,02/09/2024,Ask agent,Furnished,Apartment,Charing Cross (Glasgow) Station,0.3 miles,Anderston Station,0.3 miles,Cowcaddens Station,0.4 miles
https://www.rightmove.co.uk/properties/149208920#/?channel=RES_LET,"Western Road, Cambuslang, Glasgow, G72",£750 pcm,2,1,15/06/2024,12/07/2024,"£1,500",Unfurnished,Flat,Kirkhill Station,0.5 miles,Cambuslang Station,0.8 miles,Burnside Station,1.3 miles
https://www.rightmove.co.uk/properties/149207381#/?channel=RES_LET,"Donaldson Street, Kirkintilloch",£650 pcm,1,1,15/06/2024,Now,£900,Ask agent,Flat,Lenzie Station,1.0 miles,Stepps Station,3.2 miles,Robroyston Station,3.4 miles
https://www.rightmove.co.uk/properties/149205422#/?channel=RES_LET,"Minerva Way, Glasgow","£1,195 pcm",1,1,15/06/2024,Now,"£1,395",Furnished,Apartment,Exhibition Centre Station,0.0 miles,Charing Cross (Glasgow) Station,0.5 miles,Anderston Station,0.5 miles
https://www.rightmove.co.uk/properties/147898199#/?channel=RES_LET,"Dalbeth Place, Glasgow, G32",£730 pcm,2,,15/06/2024,Ask agent,£730,Unfurnished,Flat,Carmyle Station,0.9 miles,Carntyne Station,1.0 miles,Shettleston Station,1.2 miles
https://www.rightmove.co.uk/properties/149345699#/?channel=RES_LET,"Candleriggs, Glasgow, G1","£1,650 pcm",2,2,18/06/2024,Ask agent,Ask agent,Furnished,Apartment,Argyle Street Station,0.2 miles,St. Enoch Station,0.3 miles,High Street (Glasgow) Station,0.3 miles
https://www.rightmove.co.uk/properties/86845308#/?channel=RES_LET,"Middleton Street, Glasgow, G51",£750 pcm,1,1,15/06/2024,Now,£950,Unfurnished,Flat,Cessnock Station,0.1 miles,Ibrox Station,0.3 miles,Kinning Park Station,0.4 miles
https://www.rightmove.co.uk/properties/149199560#/?channel=RES_LET,"1404, 50 Holland Street, Glasgow, G2","£1,530 pcm",1,1,15/06/2024,Ask agent,Ask agent,Furnished,Apartment,Charing Cross (Glasgow) Station,0.3 miles,Anderston Station,0.4 miles,Cowcaddens Station,0.4 miles
https://www.rightmove.co.uk/properties/149192051#/?channel=RES_LET,"Byres Road, Hillhead, Glasgow, G12","£1,675 pcm",2,1,15/06/2024,22/07/2024,"£1,875",Furnished,Flat,Hillhead Station,0.1 miles,Kelvinhall Station,0.3 miles,Kelvinbridge Station,0.6 miles
https://www.rightmove.co.uk/properties/149437499#/?channel=RES_LET,"Howth Drive, Glasgow, G13","£1,250 pcm",2,1,15/06/2024,Now,"£1,250",Unfurnished,Semi-Detached,Kelvindale Station,0.5 miles,Anniesland Station,0.5 miles,Westerton Station,0.8 miles
https://www.rightmove.co.uk/properties/149190947#/?channel=RES_LET,"Fortingall Place, Glasgow, G12",£950 pcm,2,1,15/06/2024,30/06/2024,£950,Furnished,Flat,Kelvindale Station,0.5 miles,Maryhill Station,0.6 miles,Summerston Station,0.7 miles
https://www.rightmove.co.uk/properties/149186522#/?channel=RES_LET,"Carnarvon Street, Glasgow, G3","£1,275 pcm",2,1,14/06/2024,07/07/2024,"£1,275",Unfurnished,Flat,St. George's Cross Station,0.2 miles,Charing Cross (Glasgow) Station,0.2 miles,Cowcaddens Station,0.5 miles
https://www.rightmove.co.uk/properties/149186420#/?channel=RES_LET,"Errol Gardens, Glasgow, G5","£1,500 pcm",4,1,14/06/2024,Now,"£1,500",Furnished,Flat,Bridge Street Station,0.5 miles,Argyle Street Station,0.6 miles,St. Enoch Station,0.6 miles
https://www.rightmove.co.uk/properties/148909175#/?channel=RES_LET,"Glasgow, Glasgow, G14",£695 pcm,1,2,14/06/2024,Now,£695,Furnished,Flat Share,Garscadden Station,0.4 miles,Yoker Station,0.6 miles,Scotstounhill Station,0.9 miles
https://www.rightmove.co.uk/properties/149182049#/?channel=RES_LET,"Minerva Square, Glasgow, G3","£1,245 pcm",1,1,14/06/2024,Ask agent,Ask agent,Unfurnished,Apartment,Exhibition Centre Station,0.0 miles,Anderston Station,0.5 miles,Charing Cross (Glasgow) Station,0.5 miles
https://www.rightmove.co.uk/properties/149176451#/?channel=RES_LET,"Fortinghall Place, Cleveden, Glasgow",£825 pcm,1,1,14/06/2024,06/07/2024,£750,Unfurnished,Apartment,Kelvindale Station,0.5 miles,Maryhill Station,0.6 miles,Summerston Station,0.7 miles
https://www.rightmove.co.uk/properties/146889026#/?channel=RES_LET,HMO Bath Street Glasgow G2 4JR,"£4,200 pcm",7,4,14/06/2024,01/07/2024,"£4,500",Furnished,Flat,Charing Cross (Glasgow) Station,0.2 miles,Anderston Station,0.4 miles,Cowcaddens Station,0.4 miles
https://www.rightmove.co.uk/properties/148812665#/?channel=RES_LET,"Ellangowan Road /1, Glasgow, G41",£950 pcm,2,1,14/06/2024,Now,"£1,250",Unfurnished,Flat,Shawlands Station,0.1 miles,Pollokshaws East Station,0.4 miles,Pollokshaws West Station,0.4 miles
https://www.rightmove.co.uk/properties/149170199#/?channel=RES_LET,"Crathie Drive, Flat 2/3, Partick, Glasgow, G11 7XE",£950 pcm,1,1,14/06/2024,30/06/2025,"£1,900",Unfurnished,Flat,Partick Station,0.3 miles,Partick Station,0.3 miles,Hyndland Station,0.6 miles
https://www.rightmove.co.uk/properties/149169110#/?channel=RES_LET,"Hayburn Lane, Flat 4/2, Hyndland, Glasgow, G12 9FB","£1,425 pcm",2,2,14/06/2024,Now,"£2,790",Furnished,Flat,Hyndland Station,0.1 miles,Jordanhill Station,0.5 miles,Partick Station,0.6 miles
https://www.rightmove.co.uk/properties/149167001#/?channel=RES_LET,"Crosslees Park, Thornliebank, East Renfrewshire, G46","£1,250 pcm",3,1,14/06/2024,12/07/2024,"£1,450",Furnished,Semi-Detached,Thornliebank Station,0.4 miles,Kennishead Station,0.6 miles,Giffnock Station,0.8 miles
https://www.rightmove.co.uk/properties/149165438#/?channel=RES_LET,"Howth Drive, Anniesland",£895 pcm,1,,14/06/2024,01/07/2024,£895,Unfurnished,Flat,Kelvindale Station,0.6 miles,Anniesland Station,0.6 miles,Westerton Station,0.7 miles
https://www.rightmove.co.uk/properties/121092779#/?channel=RES_LET,"Crathie Drive, Glasgow, G11",£895 pcm,1,,14/06/2024,04/07/2024,"£1,240",Furnished,Flat,Partick Station,0.3 miles,Partick Station,0.3 miles,Hyndland Station,0.6 miles
https://www.rightmove.co.uk/properties/100915028#/?channel=RES_LET,"97 Broomhill Drive, Glasgow, G11","£1,800 pcm",3,1,14/06/2024,16/07/2024,"£2,500",Furnished,House of Multiple Occupation,Jordanhill Station,0.4 miles,Hyndland Station,0.5 miles,Partick Station,0.7 miles
https://www.rightmove.co.uk/properties/149160683#/?channel=RES_LET,"Holland Street, Glasgow, G2","£1,525 pcm",1,1,14/06/2024,Ask agent,Ask agent,Furnished,Apartment,Charing Cross (Glasgow) Station,0.3 miles,Anderston Station,0.4 miles,Cowcaddens Station,0.4 miles
https://www.rightmove.co.uk/properties/149156399#/?channel=RES_LET,"Albion Gate, Glasgow, G1","£1,095 pcm",2,1,14/06/2024,26/06/2024,"£1,200",Unfurnished,Flat,High Street (Glasgow) Station,0.1 miles,Argyle Street Station,0.4 miles,Glasgow Queen Street Station,0.4 miles
https://www.rightmove.co.uk/properties/149155307#/?channel=RES_LET,"Trefoil Avenue, Shawlands, Glasgow, G41","£1,200 pcm",2,2,14/06/2024,28/07/2024,"£1,380",Furnished,Flat,Pollokshaws East Station,0.1 miles,Shawlands Station,0.2 miles,Crossmyloof Station,0.5 miles
https://www.rightmove.co.uk/properties/127407902#/?channel=RES_LET,"Dyke Street, Glasgow, G69",£750 pcm,2,1,26/09/2022,Now,£795,Furnished,Flat,Baillieston Station,0.5 miles,Easterhouse Station,0.6 miles,Garrowhill Station,0.8 miles
https://www.rightmove.co.uk/properties/149152331#/?channel=RES_LET,"Maxwell Street, City Centre, Glasgow, G1","£1,295 pcm",2,1,14/06/2024,15/07/2024,"£1,942",Furnished,Flat,St. Enoch Station,0.1 miles,Argyle Street Station,0.1 miles,Glasgow Central Station,0.2 miles
https://www.rightmove.co.uk/properties/149152232#/?channel=RES_LET,"Giffnock Park Avenue , Giffnock, East Renfrewshire, G46 6AZ","£1,895 pcm",4,1,14/06/2024,15/07/2024,"£3,790",Unfurnished,Terraced,Giffnock Station,0.3 miles,Muirend Station,0.7 miles,Thornliebank Station,0.8 miles
https://www.rightmove.co.uk/properties/148437320#/?channel=RES_LET,"Blackfriars Road, Merchant City, Glasgow, G1","£1,500 pcm",2,1,31/05/2024,Now,"£1,900",Furnished,Flat,High Street (Glasgow) Station,0.0 miles,Argyle Street Station,0.4 miles,Glasgow Queen Street Station,0.5 miles
https://www.rightmove.co.uk/properties/133107689#/?channel=RES_LET,"Solasta Riverside, Clyde Place, Glasgow, G5","£1,400 pcm",1,1,14/06/2024,05/07/2024,"£2,100",Furnished,Apartment,Bridge Street Station,0.1 miles,Glasgow Central Station,0.3 miles,St. Enoch Station,0.3 miles
https://www.rightmove.co.uk/properties/149150057#/?channel=RES_LET,"Strathblane Gardens, Glasgow, Glasgow City, G13",£950 pcm,2,2,14/06/2024,Now,"£1,050",Unfurnished,Flat,Westerton Station,0.4 miles,Anniesland Station,0.9 miles,Kelvindale Station,0.9 miles
https://www.rightmove.co.uk/properties/148231472#/?channel=RES_LET,"Stirling Road, Kilsyth, Glasgow",£775 pcm,2,1,14/06/2024,Ask agent,£775,Ask agent,House,Croy Station,1.7 miles,Cumbernauld Station,3.7 miles,Greenfaulds Station,3.8 miles
https://www.rightmove.co.uk/properties/147961424#/?channel=RES_LET,"Alder Road, East Renfrewshire, G43","£1,250 pcm",3,1,14/06/2024,Now,"£1,500",Unfurnished,Semi-Detached,Thornliebank Station,0.5 miles,Pollokshaws West Station,0.7 miles,Giffnock Station,0.7 miles
https://www.rightmove.co.uk/properties/107728775#/?channel=RES_LET,"Bell Street, Glasgow, G4","£1,295 pcm",2,,14/06/2024,Now,"£1,943",Unfurnished,Flat,High Street (Glasgow) Station,0.2 miles,Bellgrove Station,0.5 miles,Argyle Street Station,0.5 miles
https://www.rightmove.co.uk/properties/147321488#/?channel=RES_LET,"Budhill Avenue, Budhill, Glasgow, G32",£625 pcm,1,1,14/06/2024,Now,£625,Unfurnished,Flat,Shettleston Station,0.0 miles,Carntyne Station,0.7 miles,Garrowhill Station,1.2 miles
https://www.rightmove.co.uk/properties/148705163#/?channel=RES_LET,"London Drive, Glasgow, G32 8WX",£950 pcm,2,2,14/06/2024,Now,£950,Unfurnished,Flat,Mount Vernon Station,0.1 miles,Carmyle Station,0.8 miles,Baillieston Station,1.1 miles
https://www.rightmove.co.uk/properties/148288457#/?channel=RES_LET,"Hyndland Road, Glasgow, G12","£1,550 pcm",2,1,14/06/2024,Now,"£2,150",Unfurnished,Flat,Hyndland Station,0.4 miles,Hillhead Station,0.6 miles,Kelvinhall Station,0.8 miles
https://www.rightmove.co.uk/properties/148209026#/?channel=RES_LET,"Falkland Street, Glasgow, G12","£2,800 pcm",4,1,14/06/2024,Now,"£3,900",Ask agent,Flat,Hyndland Station,0.3 miles,Partick Station,0.5 miles,Partick Station,0.5 miles
https://www.rightmove.co.uk/properties/147203579#/?channel=RES_LET,"Hyndland Road, Glasgow, G12","£1,495 pcm",2,2,14/06/2024,Ask agent,"£2,100",Unfurnished,Flat,Hyndland Station,0.4 miles,Hillhead Station,0.6 miles,Kelvinhall Station,0.8 miles
https://www.rightmove.co.uk/properties/149132342#/?channel=RES_LET,"Cranworth Street, Hillhead, Glasgow, G12","£2,250 pcm",3,1,14/06/2024,22/07/2024,"£2,600",Furnished,Flat,Hillhead Station,0.1 miles,Kelvinbridge Station,0.5 miles,Kelvinhall Station,0.5 miles
https://www.rightmove.co.uk/properties/149131208#/?channel=RES_LET,"Farm Court, Bothwell","£1,275 pcm",3,1,14/06/2024,Now,"£1,375",Unfurnished,Terraced,Uddingston Station,1.1 miles,Blantyre Station,1.3 miles,Bellshill Station,1.7 miles
https://www.rightmove.co.uk/properties/147948665#/?channel=RES_LET,"Rigby Drive, Carntyne, Glasgow, G32",£895 pcm,2,2,14/06/2024,Now,£895,Part furnished,Flat,Carntyne Station,0.4 miles,Duke Street Station,1.0 miles,Alexandra Parade Station,1.1 miles
https://www.rightmove.co.uk/properties/149124101#/?channel=RES_LET,"730, 50 Holland Street, Glasgow, G2","£1,850 pcm",2,2,14/06/2024,03/09/2024,Ask agent,Furnished,Apartment,Charing Cross (Glasgow) Station,0.3 miles,Anderston Station,0.3 miles,Cowcaddens Station,0.4 miles
https://www.rightmove.co.uk/properties/149122862#/?channel=RES_LET,"Clarkston Road, Cathcart, Glasgow, G44",£995 pcm,2,1,14/06/2024,05/08/2024,"£1,492",Part furnished,Flat,Cathcart Station,0.1 miles,Muirend Station,0.6 miles,Langside Station,0.6 miles
https://www.rightmove.co.uk/properties/148972583#/?channel=RES_LET,"Castlebank Place, Glasgow, G11","£1,525 pcm",2,2,14/06/2024,Now,"£1,525",Furnished,Flat,Partick Station,0.4 miles,Partick Station,0.4 miles,Govan Station,0.6 miles
https://www.rightmove.co.uk/properties/149119772#/?channel=RES_LET,"Oatlands Square, Glasgow","£1,200 pcm",2,1,14/06/2024,01/07/2024,"£1,400",Furnished,Apartment,Bridgeton Station,0.7 miles,Dalmarnock Station,0.7 miles,Crosshill Station,1.0 miles
https://www.rightmove.co.uk/properties/149417117#/?channel=RES_LET,"Garnethill Street, Garnethill, Glasgow, G3","£1,320 pcm",2,1,14/06/2024,03/07/2024,"£1,520",Furnished,Flat,Cowcaddens Station,0.2 miles,Charing Cross (Glasgow) Station,0.3 miles,St. George's Cross Station,0.3 miles
https://www.rightmove.co.uk/properties/147764885#/?channel=RES_LET,"Caird Drive, Partickhill, Glasgow, G11","£1,500 pcm",2,1,14/06/2024,28/06/2024,"£1,700",Furnished,Flat,Partick Station,0.2 miles,Partick Station,0.2 miles,Kelvinhall Station,0.3 miles
https://www.rightmove.co.uk/properties/147069647#/?channel=RES_LET,"Easdale, St Leonards, East Kilbride",£750 pcm,2,2,14/06/2024,Now,£750,Unfurnished,Apartment,East Kilbride Station,1.2 miles,Hairmyres Station,2.5 miles,Thorntonhall Station,3.8 miles
https://www.rightmove.co.uk/properties/149114702#/?channel=RES_LET,"Minerva Way, Finnieston, Glasgow, G3","£1,300 pcm",2,,13/06/2024,13/07/2024,"£1,400",Furnished,Flat,Exhibition Centre Station,0.2 miles,Charing Cross (Glasgow) Station,0.7 miles,Kelvinhall Station,0.7 miles
https://www.rightmove.co.uk/properties/149114537#/?channel=RES_LET,"Woodside Terrace, Parkside, Glasgow, G3","£1,725 pcm",2,,13/06/2024,12/08/2024,"£1,725",Furnished,Flat,Charing Cross (Glasgow) Station,0.1 miles,St. George's Cross Station,0.4 miles,Kelvinbridge Station,0.5 miles
